2024-05-16 17:25:09,667.dgraves_emit_data.INFO ==================================================
2024-05-16 17:25:09,667.dgraves_emit_data.INFO Today is 2024-05-16 at 05:25 PM
2024-05-16 17:25:09,667.dgraves_emit_data.INFO Running on: nt Windows 11
2024-05-16 17:25:09,667.dgraves_emit_data.INFO Python version:  3.12.2
2024-05-16 17:25:09,667.dgraves_emit_data.INFO Python path: C:\Users\derek\AppData\Local\Programs\Python\Python312
2024-05-16 17:25:09,668.dgraves_emit_data.INFO Working dir: C:\Users\derek\OneDrive\Documents\Streaming Data\Week 3\streaming-03-bonus-dgraves
2024-05-16 17:25:09,668.dgraves_emit_data.INFO ==================================================
2024-05-16 17:25:09,678.dgraves_emit_data.INFO  [x] Sent ﻿_id,Scientific_Name,Common_Name,Date,Year,Month,Day,Time,Country,Country_State_County,State,County,Locality,Latitude,Longitude,Parent_Species,target_H5_HPAI
2024-05-16 17:35:58,753.dgraves_emit_data.INFO  [x] Sent 317,Carduelis carduelis,European Goldfinch,2016-09-01T00:00:00,2016,9,1,1116,Ireland,IE-M-LK,Munster,Limerick,Adare--River Maigue,52.5683,-8.7915,Carduelis carduelis,0
2024-05-16 17:36:00,517.dgraves_emit_data.INFO  [x] Sent 318,Erithacus rubecula,European Robin,2016-08-01T00:00:00,2016,8,1,1646,Ireland,IE-C-GY,Connaught,Galway,Connemara NP,53.5386,-9.8876,Erithacus rubecula,0
2024-05-16 17:36:02,319.dgraves_emit_data.INFO  [x] Sent 319,Corvus monedula,Eurasian Jackdaw,2016-09-01T00:00:00,2016,9,1,1224,Ireland,IE-M-LK,Munster,Limerick,Adare Park,52.5639,-8.7887,Corvus monedula,0
2024-05-16 17:36:04,957.dgraves_emit_data.INFO  [x] Sent 320,Corvus frugilegus,Rook,2016-09-01T00:00:00,2016,9,1,1224,Ireland,IE-M-LK,Munster,Limerick,Adare Park,52.5639,-8.7887,Corvus frugilegus,0
2024-05-16 17:36:07,088.dgraves_emit_data.INFO  [x] Sent 321,Corvus frugilegus,Rook,2016-09-01T00:00:00,2016,9,1,1224,Ireland,IE-M-LK,Munster,Limerick,Adare Park,52.5639,-8.7887,Corvus frugilegus,0
2024-05-16 17:36:08,238.dgraves_emit_data.INFO  [x] Sent 322,Corvus monedula,Eurasian Jackdaw,2016-08-02T00:00:00,2016,8,2,1145,Ireland,IE-C-GY,Connaught,Galway,Inisheer Island,53.0656,-9.5239,Corvus monedula,0
2024-05-16 17:36:10,373.dgraves_emit_data.INFO  [x] Sent 323,Corvus frugilegus,Rook,2016-08-02T00:00:00,2016,8,2,1400,Ireland,IE-M-CE,Munster,Clare,Cliffs of Moher,52.9715,-9.4292,Corvus frugilegus,0
2024-05-16 17:36:11,635.dgraves_emit_data.INFO  [x] Sent 324,Pica pica,Eurasian Magpie,2016-08-06T00:00:00,2016,8,6,1208,Ireland,IE-L-WW,Leinster,Wicklow,Glendalough,53.0064,-6.3446,Pica pica,1
2024-05-16 17:36:12,768.dgraves_emit_data.INFO  [x] Sent 325,Regulus regulus,Goldcrest,2016-08-06T00:00:00,2016,8,6,1208,Ireland,IE-L-WW,Leinster,Wicklow,Glendalough,53.0064,-6.3446,Regulus regulus,0
2024-05-16 17:36:15,593.dgraves_emit_data.INFO  [x] Sent 326,Gallinula chloropus,Eurasian Moorhen,2016-08-04T00:00:00,2016,8,4,1644,Ireland,IE-M-CK,Munster,Cork,Fitzgerald Park,51.8962,-8.4965,Gallinula chloropus,0
2024-05-16 17:36:16,922.dgraves_emit_data.INFO  [x] Sent 327,Chroicocephalus ridibundus,Black-headed Gull,2016-08-04T00:00:00,2016,8,4,1644,Ireland,IE-M-CK,Munster,Cork,Fitzgerald Park,51.8962,-8.4965,Chroicocephalus ridibundus,1
2024-05-16 17:36:19,427.dgraves_emit_data.INFO  [x] Sent 328,Columba palumbus,Common Wood-Pigeon,2016-08-05T00:00:00,2016,8,5,1025,Ireland,IE-M-CK,Munster,Cork,Fitzgerald Park,51.8962,-8.4965,Columba palumbus,0
2024-05-16 17:36:20,933.dgraves_emit_data.INFO  [x] Sent 329,Cyanistes caeruleus,Eurasian Blue Tit,2016-08-04T00:00:00,2016,8,4,1644,Ireland,IE-M-CK,Munster,Cork,Fitzgerald Park,51.8962,-8.4965,Cyanistes caeruleus,0
2024-05-16 17:36:23,903.dgraves_emit_data.INFO  [x] Sent 330,Phylloscopus trochilus,Willow Warbler,2016-08-04T00:00:00,2016,8,4,1644,Ireland,IE-M-CK,Munster,Cork,Fitzgerald Park,51.8962,-8.4965,Phylloscopus trochilus,0
2024-05-16 17:36:25,440.dgraves_emit_data.INFO  [x] Sent 331,Corvus cornix,Hooded Crow,2016-08-01T00:00:00,2016,8,1,1852,Ireland,IE-C-GY,Connaught,Galway,Kylemore Abbey Grounds,53.5622,-9.8921,Corvus cornix,0
2024-05-16 17:36:27,613.dgraves_emit_data.INFO  [x] Sent 332,Motacilla alba,White Wagtail,2016-08-01T00:00:00,2016,8,1,1852,Ireland,IE-C-GY,Connaught,Galway,Kylemore Abbey Grounds,53.5622,-9.8921,Motacilla alba,0
2024-05-16 17:36:30,056.dgraves_emit_data.INFO  [x] Sent 333,Fringilla coelebs,Common Chaffinch,2016-08-01T00:00:00,2016,8,1,1852,Ireland,IE-C-GY,Connaught,Galway,Kylemore Abbey Grounds,53.5622,-9.8921,Fringilla coelebs,0
2024-05-16 17:36:32,074.dgraves_emit_data.INFO  [x] Sent 334,Cinclus cinclus,White-throated Dipper,2016-08-01T00:00:00,2016,8,1,1532,Ireland,IE-C-GY,Connaught,Galway,Camillaun Lodge,53.4335,-9.3193,Cinclus cinclus,0
2024-05-16 17:36:34,179.dgraves_emit_data.INFO  [x] Sent 335,Anthus pratensis,Meadow Pipit,2016-08-03T00:00:00,2016,8,3,1611,Ireland,IE-M-KY,Munster,Kerry,Killarney NP--Gap of Dunloe,52.0389,-9.6353,Anthus pratensis,0
2024-05-16 17:36:36,751.dgraves_emit_data.INFO  [x] Sent 336,Prunella modularis,Dunnock,2016-08-03T00:00:00,2016,8,3,1611,Ireland,IE-M-KY,Munster,Kerry,Killarney NP--Gap of Dunloe,52.0389,-9.6353,Prunella modularis,0
2024-05-16 17:36:38,846.dgraves_emit_data.INFO  [x] Sent 337,Saxicola rubicola,European Stonechat,2016-08-03T00:00:00,2016,8,3,1611,Ireland,IE-M-KY,Munster,Kerry,Killarney NP--Gap of Dunloe,52.0389,-9.6353,Saxicola rubicola,0
2024-05-16 17:36:41,465.dgraves_emit_data.INFO  [x] Sent 338,Pica pica,Eurasian Magpie,2016-09-02T00:00:00,2016,9,2,1814,Ireland,IE-M-KY,Munster,Kerry,Sea Shore Farm, Kenmare,51.8758,-9.5995,Pica pica,1
2024-05-16 17:36:44,457.dgraves_emit_data.INFO  [x] Sent 339,Pica pica,Eurasian Magpie,2016-09-02T00:00:00,2016,9,2,1814,Ireland,IE-M-KY,Munster,Kerry,Sea Shore Farm, Kenmare,51.8758,-9.5995,Pica pica,1
2024-05-16 17:36:47,082.dgraves_emit_data.INFO  [x] Sent 340,Pica pica,Eurasian Magpie,2016-09-02T00:00:00,2016,9,2,1814,Ireland,IE-M-KY,Munster,Kerry,Sea Shore Farm, Kenmare,51.8758,-9.5995,Pica pica,1
2024-05-16 17:36:48,469.dgraves_emit_data.INFO  [x] Sent 341,Periparus ater,Coal Tit,2016-09-02T00:00:00,2016,9,2,1155,Ireland,IE-M-KY,Munster,Kerry,Killarney NP--Muckross,52.0179,-9.5088,Periparus ater,0
2024-05-16 17:36:50,777.dgraves_emit_data.INFO  [x] Sent 342,Periparus ater,Coal Tit,2016-09-02T00:00:00,2016,9,2,1155,Ireland,IE-M-KY,Munster,Kerry,Killarney NP--Muckross,52.0179,-9.5088,Periparus ater,0
2024-05-16 17:36:53,705.dgraves_emit_data.INFO  [x] Sent 343,Aegithalos caudatus,Long-tailed Tit,2016-09-02T00:00:00,2016,9,2,1155,Ireland,IE-M-KY,Munster,Kerry,Killarney NP--Muckross,52.0179,-9.5088,Aegithalos caudatus,0
2024-05-16 17:36:56,446.dgraves_emit_data.INFO  [x] Sent 344,Motacilla alba,White Wagtail,2016-09-02T00:00:00,2016,9,2,1155,Ireland,IE-M-KY,Munster,Kerry,Killarney NP--Muckross,52.0179,-9.5088,Motacilla alba,0
2024-05-16 17:36:57,884.dgraves_emit_data.INFO  [x] Sent 345,Motacilla alba,White Wagtail,2016-09-02T00:00:00,2016,9,2,1155,Ireland,IE-M-KY,Munster,Kerry,Killarney NP--Muckross,52.0179,-9.5088,Motacilla alba,0
2024-05-16 17:37:00,616.dgraves_emit_data.INFO  [x] Sent 346,Motacilla alba,White Wagtail,2016-09-02T00:00:00,2016,9,2,1155,Ireland,IE-M-KY,Munster,Kerry,Killarney NP--Muckross,52.0179,-9.5088,Motacilla alba,0
2024-05-16 17:37:03,379.dgraves_emit_data.INFO  [x] Sent 347,Corvus cornix,Hooded Crow,2016-09-02T00:00:00,2016,9,2,816,Ireland,IE-M-LK,Munster,Limerick,Abbey View, Adare,52.5659,-8.7927,Corvus cornix,0
2024-05-16 17:37:05,452.dgraves_emit_data.INFO  [x] Sent 348,Corvus monedula,Eurasian Jackdaw,2016-09-02T00:00:00,2016,9,2,816,Ireland,IE-M-LK,Munster,Limerick,Abbey View, Adare,52.5659,-8.7927,Corvus monedula,0
2024-05-16 17:37:07,953.dgraves_emit_data.INFO  [x] Sent 349,Motacilla alba,White Wagtail,2016-09-02T00:00:00,2016,9,2,816,Ireland,IE-M-LK,Munster,Limerick,Abbey View, Adare,52.5659,-8.7927,Motacilla alba,0
2024-05-16 17:37:09,999.dgraves_emit_data.INFO  [x] Sent 350,Motacilla alba,White Wagtail,2016-09-02T00:00:00,2016,9,2,750,Ireland,IE-M-LK,Munster,Limerick,Adare Town Center,52.5642,-8.7905,Motacilla alba,0
2024-05-16 17:37:12,999.dgraves_emit_data.INFO  [x] Sent 351,Egretta garzetta,Little Egret,2016-09-01T00:00:00,2016,9,1,1832,Ireland,IE-M-LK,Munster,Limerick,Adare--River Maigue,52.5683,-8.7915,Egretta garzetta,1
2024-05-16 17:37:14,783.dgraves_emit_data.INFO  [x] Sent 352,Ardea cinerea cinerea/jouyi,Gray Heron (Gray),2016-09-01T00:00:00,2016,9,1,1832,Ireland,IE-M-LK,Munster,Limerick,Adare--River Maigue,52.5683,-8.7915,Ardea cinerea,0
2024-05-16 17:37:16,051.dgraves_emit_data.INFO  [x] Sent 353,Columba palumbus,Common Wood-Pigeon,2016-09-01T00:00:00,2016,9,1,1832,Ireland,IE-M-LK,Munster,Limerick,Adare--River Maigue,52.5683,-8.7915,Columba palumbus,0
2024-05-16 17:37:18,731.dgraves_emit_data.INFO  [x] Sent 354,Columba palumbus,Common Wood-Pigeon,2016-09-01T00:00:00,2016,9,1,1832,Ireland,IE-M-LK,Munster,Limerick,Adare--River Maigue,52.5683,-8.7915,Columba palumbus,0
2024-05-16 17:37:20,232.dgraves_emit_data.INFO  [x] Sent 355,Columba palumbus [palumbus Group],Common Wood-Pigeon (White-necked),2016-09-02T00:00:00,2016,9,2,750,Ireland,IE-M-LK,Munster,Limerick,Adare Town Center,52.5642,-8.7905,Columba palumbus,0
2024-05-16 17:37:21,744.dgraves_emit_data.INFO  [x] Sent 356,Phylloscopus collybita,Common Chiffchaff,2016-09-02T00:00:00,2016,9,2,649,Ireland,IE-M-LK,Munster,Limerick,Adare--River Maigue,52.5683,-8.7915,Phylloscopus collybita,0
2024-05-16 17:37:23,248.dgraves_emit_data.INFO  [x] Sent 357,Phylloscopus collybita,Common Chiffchaff,2016-09-02T00:00:00,2016,9,2,649,Ireland,IE-M-LK,Munster,Limerick,Adare--River Maigue,52.5683,-8.7915,Phylloscopus collybita,0
2024-05-16 17:37:24,656.dgraves_emit_data.INFO  [x] Sent 358,Phylloscopus collybita,Common Chiffchaff,2016-09-02T00:00:00,2016,9,2,649,Ireland,IE-M-LK,Munster,Limerick,Adare--River Maigue,52.5683,-8.7915,Phylloscopus collybita,0
2024-05-16 17:37:26,877.dgraves_emit_data.INFO  [x] Sent 359,Larus canus,Mew Gull,2003-02-17T00:00:00,2003,2,17,0,Ireland,IE-C-GY,Connaught,Galway,Salthill Promenade--Grattan to Blackrock,53.2592,-9.0756,Larus canus,1
2024-05-16 17:37:28,080.dgraves_emit_data.INFO  [x] Sent 360,Haematopus ostralegus,Eurasian Oystercatcher,2003-02-17T00:00:00,2003,2,17,0,Ireland,IE-C-GY,Connaught,Galway,Salthill Promenade--Grattan to Blackrock,53.2592,-9.0756,Haematopus ostralegus,0
2024-05-16 17:37:29,414.dgraves_emit_data.INFO  [x] Sent 361,Limosa lapponica,Bar-tailed Godwit,2003-02-17T00:00:00,2003,2,17,0,Ireland,IE-C-GY,Connaught,Galway,Salthill Promenade--Grattan to Blackrock,53.2592,-9.0756,Limosa lapponica,0
2024-05-16 17:37:31,175.dgraves_emit_data.INFO  [x] Sent 362,Accipiter nisus,Eurasian Sparrowhawk,2016-09-03T00:00:00,2016,9,3,1630,Ireland,IE-M-CK,Munster,Cork,Lambs Head,51.6086,-10.1435,Accipiter nisus,0
2024-05-16 17:37:32,858.dgraves_emit_data.INFO  [x] Sent 363,Haematopus ostralegus,Eurasian Oystercatcher,2016-09-03T00:00:00,2016,9,3,1630,Ireland,IE-M-CK,Munster,Cork,Lambs Head,51.6086,-10.1435,Haematopus ostralegus,0
2024-05-16 17:37:35,168.dgraves_emit_data.INFO  [x] Sent 364,Pyrrhocorax pyrrhocorax,Red-billed Chough,2016-09-03T00:00:00,2016,9,3,1630,Ireland,IE-M-CK,Munster,Cork,Lambs Head,51.6086,-10.1435,Pyrrhocorax pyrrhocorax,0
2024-05-16 17:37:37,590.dgraves_emit_data.INFO  [x] Sent 365,Pyrrhocorax pyrrhocorax,Red-billed Chough,2016-09-03T00:00:00,2016,9,3,1630,Ireland,IE-M-CK,Munster,Cork,Lambs Head,51.6086,-10.1435,Pyrrhocorax pyrrhocorax,0
2024-05-16 17:37:40,292.dgraves_emit_data.INFO  [x] Sent 366,Pyrrhocorax pyrrhocorax,Red-billed Chough,2016-09-03T00:00:00,2016,9,3,1630,Ireland,IE-M-CK,Munster,Cork,Lambs Head,51.6086,-10.1435,Pyrrhocorax pyrrhocorax,0
2024-05-16 17:37:41,546.dgraves_emit_data.INFO  [x] Sent 367,Pyrrhocorax pyrrhocorax,Red-billed Chough,2016-09-03T00:00:00,2016,9,3,1630,Ireland,IE-M-CK,Munster,Cork,Lambs Head,51.6086,-10.1435,Pyrrhocorax pyrrhocorax,0
2024-05-16 17:37:43,918.dgraves_emit_data.INFO  [x] Sent 368,Pyrrhocorax pyrrhocorax,Red-billed Chough,2016-09-03T00:00:00,2016,9,3,1630,Ireland,IE-M-CK,Munster,Cork,Lambs Head,51.6086,-10.1435,Pyrrhocorax pyrrhocorax,0
2024-05-16 17:37:46,399.dgraves_emit_data.INFO  [x] Sent 369,Saxicola rubicola,European Stonechat,2016-09-03T00:00:00,2016,9,3,1630,Ireland,IE-M-CK,Munster,Cork,Lambs Head,51.6086,-10.1435,Saxicola rubicola,0
2024-05-16 17:37:48,139.dgraves_emit_data.INFO  [x] Sent 370,Saxicola rubicola,European Stonechat,2016-09-03T00:00:00,2016,9,3,1630,Ireland,IE-M-CK,Munster,Cork,Lambs Head,51.6086,-10.1435,Saxicola rubicola,0
2024-05-16 17:37:50,581.dgraves_emit_data.INFO  [x] Sent 371,Motacilla alba,White Wagtail,2016-09-03T00:00:00,2016,9,3,1630,Ireland,IE-M-CK,Munster,Cork,Lambs Head,51.6086,-10.1435,Motacilla alba,0
2024-05-16 17:37:52,567.dgraves_emit_data.INFO  [x] Sent 372,Anthus petrosus,Rock Pipit,2016-09-03T00:00:00,2016,9,3,1630,Ireland,IE-M-CK,Munster,Cork,Lambs Head,51.6086,-10.1435,Anthus petrosus,0
2024-05-16 17:37:55,116.dgraves_emit_data.INFO  [x] Sent 373,Anthus petrosus,Rock Pipit,2016-09-03T00:00:00,2016,9,3,1630,Ireland,IE-M-CK,Munster,Cork,Lambs Head,51.6086,-10.1435,Anthus petrosus,0
2024-05-16 17:37:56,195.dgraves_emit_data.INFO  [x] Sent 374,Anthus petrosus,Rock Pipit,2016-09-03T00:00:00,2016,9,3,1630,Ireland,IE-M-CK,Munster,Cork,Lambs Head,51.6086,-10.1435,Anthus petrosus,0
2024-05-16 17:37:57,220.dgraves_emit_data.INFO  [x] Sent 375,Falco tinnunculus [tinnunculus Group],Eurasian Kestrel (Eurasian),2016-09-03T00:00:00,2016,9,3,1114,Ireland,IE-M-KY,Munster,Kerry,Bonane Heritage Park,51.8303,-9.5148,Falco tinnunculus,0
2024-05-16 17:37:59,281.dgraves_emit_data.INFO  [x] Sent 376,Phasianus colchicus,Ring-necked Pheasant,2016-09-03T00:00:00,2016,9,3,1114,Ireland,IE-M-KY,Munster,Kerry,Bonane Heritage Park,51.8303,-9.5148,Phasianus colchicus,0
2024-05-16 17:38:00,676.dgraves_emit_data.INFO  [x] Sent 377,Erithacus rubecula,European Robin,2016-09-03T00:00:00,2016,9,3,1114,Ireland,IE-M-KY,Munster,Kerry,Bonane Heritage Park,51.8303,-9.5148,Erithacus rubecula,0
2024-05-16 17:38:02,648.dgraves_emit_data.INFO  [x] Sent 378,Numenius arquata,Eurasian Curlew,2016-09-03T00:00:00,2016,9,3,1405,Ireland,IE-M-CK,Munster,Cork,Adrigole Mudflats,51.6919,-9.7265,Numenius arquata,0
2024-05-16 17:38:04,558.dgraves_emit_data.INFO  [x] Sent 379,Tringa nebularia,Common Greenshank,2016-09-03T00:00:00,2016,9,3,1405,Ireland,IE-M-CK,Munster,Cork,Adrigole Mudflats,51.6919,-9.7265,Tringa nebularia,0
2024-05-16 17:38:05,737.dgraves_emit_data.INFO  [x] Sent 380,Thalasseus sandvicensis sandvicensis,Sandwich Tern (Eurasian),2016-09-03T00:00:00,2016,9,3,1405,Ireland,IE-M-CK,Munster,Cork,Adrigole Mudflats,51.6919,-9.7265,Thalasseus sandvicensis,0
2024-05-16 17:38:06,938.dgraves_emit_data.INFO  [x] Sent 381,Numenius arquata,Eurasian Curlew,2016-09-03T00:00:00,2016,9,3,1446,Ireland,IE-M-CK,Munster,Cork,Castletown-Bearhaven Fish Pier,51.6502,-9.9106,Numenius arquata,0
2024-05-16 17:38:08,252.dgraves_emit_data.INFO  [x] Sent 382,Tringa totanus,Common Redshank,2016-09-03T00:00:00,2016,9,3,1446,Ireland,IE-M-CK,Munster,Cork,Castletown-Bearhaven Fish Pier,51.6502,-9.9106,Tringa totanus,0
2024-05-16 17:38:11,005.dgraves_emit_data.INFO  [x] Sent 383,Haematopus ostralegus,Eurasian Oystercatcher,2015-06-26T00:00:00,2015,6,26,800,Ireland,IE-C-GY,Connaught,Galway,High Island,53.5461,-10.2574,Haematopus ostralegus,0
2024-05-16 17:38:12,152.dgraves_emit_data.INFO  [x] Sent 384,Puffinus puffinus,Manx Shearwater,2015-06-26T00:00:00,2015,6,26,800,Ireland,IE-C-GY,Connaught,Galway,High Island,53.5461,-10.2574,Puffinus puffinus,0
2024-05-16 17:38:13,172.dgraves_emit_data.INFO  [x] Sent 385,Puffinus puffinus,Manx Shearwater,2015-06-26T00:00:00,2015,6,26,800,Ireland,IE-C-GY,Connaught,Galway,High Island,53.5461,-10.2574,Puffinus puffinus,0
2024-05-16 17:38:15,477.dgraves_emit_data.INFO  [x] Sent 386,Larus marinus,Great Black-backed Gull,2015-06-26T00:00:00,2015,6,26,800,Ireland,IE-C-GY,Connaught,Galway,High Island,53.5461,-10.2574,Larus marinus,1
2024-05-16 17:38:17,502.dgraves_emit_data.INFO  [x] Sent 387,Fulmarus glacialis,Northern Fulmar,2015-06-26T00:00:00,2015,6,26,800,Ireland,IE-C-GY,Connaught,Galway,High Island,53.5461,-10.2574,Fulmarus glacialis,0
2024-05-16 17:38:18,740.dgraves_emit_data.INFO  [x] Sent 388,Fulmarus glacialis,Northern Fulmar,2015-06-26T00:00:00,2015,6,26,800,Ireland,IE-C-GY,Connaught,Galway,High Island,53.5461,-10.2574,Fulmarus glacialis,0
2024-05-16 17:38:20,987.dgraves_emit_data.INFO  [x] Sent 389,Saxicola rubicola,European Stonechat,2016-09-04T00:00:00,2016,9,4,1027,Ireland,IE-M-CK,Munster,Cork,Gleninchaquin Park,51.8007,-9.6614,Saxicola rubicola,0
2024-05-16 17:38:23,649.dgraves_emit_data.INFO  [x] Sent 390,Motacilla cinerea,Gray Wagtail,2016-09-04T00:00:00,2016,9,4,1027,Ireland,IE-M-CK,Munster,Cork,Gleninchaquin Park,51.8007,-9.6614,Motacilla cinerea,0
2024-05-16 17:38:25,559.dgraves_emit_data.INFO  [x] Sent 391,Motacilla cinerea,Gray Wagtail,2016-09-04T00:00:00,2016,9,4,1027,Ireland,IE-M-CK,Munster,Cork,Gleninchaquin Park,51.8007,-9.6614,Motacilla cinerea,0
2024-05-16 17:38:27,925.dgraves_emit_data.INFO  [x] Sent 392,Motacilla alba,White Wagtail,2016-09-04T00:00:00,2016,9,4,1027,Ireland,IE-M-CK,Munster,Cork,Gleninchaquin Park,51.8007,-9.6614,Motacilla alba,0
2024-05-16 17:38:29,473.dgraves_emit_data.INFO  [x] Sent 393,Motacilla alba,White Wagtail,2016-09-04T00:00:00,2016,9,4,1027,Ireland,IE-M-CK,Munster,Cork,Gleninchaquin Park,51.8007,-9.6614,Motacilla alba,0
2024-05-16 17:38:31,139.dgraves_emit_data.INFO  [x] Sent 394,Motacilla alba,White Wagtail,2016-09-04T00:00:00,2016,9,4,1027,Ireland,IE-M-CK,Munster,Cork,Gleninchaquin Park,51.8007,-9.6614,Motacilla alba,0
2024-05-16 17:38:33,085.dgraves_emit_data.INFO  [x] Sent 395,Anthus pratensis,Meadow Pipit,2016-09-04T00:00:00,2016,9,4,1027,Ireland,IE-M-CK,Munster,Cork,Gleninchaquin Park,51.8007,-9.6614,Anthus pratensis,0
2024-05-16 17:38:34,922.dgraves_emit_data.INFO  [x] Sent 396,Motacilla alba,White Wagtail,2016-09-04T00:00:00,2016,9,4,1027,Ireland,IE-M-CK,Munster,Cork,Gleninchaquin Park,51.8007,-9.6614,Motacilla alba,0
2024-05-16 17:38:35,971.dgraves_emit_data.INFO  [x] Sent 397,Anthus petrosus,Rock Pipit,2016-09-05T00:00:00,2016,9,5,738,Ireland,IE-M-KY,Munster,Kerry,Milltown--Mini Golf Course,52.1376,-10.2881,Anthus petrosus,0
2024-05-16 17:38:38,192.dgraves_emit_data.INFO  [x] Sent 398,Anthus pratensis,Meadow Pipit,2016-09-05T00:00:00,2016,9,5,738,Ireland,IE-M-KY,Munster,Kerry,Milltown--Mini Golf Course,52.1376,-10.2881,Anthus pratensis,0
2024-05-16 17:38:40,281.dgraves_emit_data.INFO  [x] Sent 399,Ichthyaetus melanocephalus,Mediterranean Gull,2016-09-05T00:00:00,2016,9,5,738,Ireland,IE-M-KY,Munster,Kerry,Milltown--Mini Golf Course,52.1376,-10.2881,Ichthyaetus melanocephalus,0
2024-05-16 17:38:41,565.dgraves_emit_data.INFO  [x] Sent 400,Ichthyaetus melanocephalus,Mediterranean Gull,2016-09-05T00:00:00,2016,9,5,738,Ireland,IE-M-KY,Munster,Kerry,Milltown--Mini Golf Course,52.1376,-10.2881,Ichthyaetus melanocephalus,0
2024-05-16 17:38:43,844.dgraves_emit_data.INFO  [x] Sent 401,Calidris canutus,Red Knot,2016-09-05T00:00:00,2016,9,5,738,Ireland,IE-M-KY,Munster,Kerry,Milltown--Mini Golf Course,52.1376,-10.2881,Calidris canutus,0
2024-05-16 17:38:45,686.dgraves_emit_data.INFO  [x] Sent 402,Arenaria interpres,Ruddy Turnstone,2016-09-05T00:00:00,2016,9,5,738,Ireland,IE-M-KY,Munster,Kerry,Milltown--Mini Golf Course,52.1376,-10.2881,Arenaria interpres,0
2024-05-16 17:38:46,783.dgraves_emit_data.INFO  [x] Sent 403,Turdus merula,Eurasian Blackbird,2016-08-28T00:00:00,2016,8,28,1110,Ireland,IE-M-CE,Munster,Clare,Shannon,52.7044,-8.8748,Turdus merula,0
2024-05-16 17:38:48,224.dgraves_emit_data.INFO  [x] Sent 404,Fulmarus glacialis,Northern Fulmar,2016-08-29T00:00:00,2016,8,29,1400,Ireland,IE-M-CE,Munster,Clare,Cliffs of Moher,52.9715,-9.4292,Fulmarus glacialis,0
2024-05-16 17:38:50,201.dgraves_emit_data.INFO  [x] Sent 405,Fringilla coelebs,Common Chaffinch,2016-08-29T00:00:00,2016,8,29,1700,Ireland,IE-M-CE,Munster,Clare,Gregan's Castle Hotel,53.0788,-9.1836,Fringilla coelebs,0
2024-05-16 17:38:52,649.dgraves_emit_data.INFO  [x] Sent 406,Pica pica,Eurasian Magpie,2016-09-04T00:00:00,2016,9,4,1342,Ireland,IE-M-CE,Munster,Clare,Shannon,52.7044,-8.8748,Pica pica,1
2024-05-16 17:38:53,756.dgraves_emit_data.INFO  [x] Sent 407,Corvus frugilegus,Rook,2016-09-04T00:00:00,2016,9,4,1342,Ireland,IE-M-CE,Munster,Clare,Shannon,52.7044,-8.8748,Corvus frugilegus,0
2024-05-16 17:38:56,080.dgraves_emit_data.INFO  [x] Sent 408,Certhia familiaris,Eurasian Treecreeper,2016-09-04T00:00:00,2016,9,4,1342,Ireland,IE-M-CE,Munster,Clare,Shannon,52.7044,-8.8748,Certhia familiaris,0
2024-05-16 17:38:57,268.dgraves_emit_data.INFO  [x] Sent 409,Erithacus rubecula,European Robin,2016-08-31T00:00:00,2016,8,31,1600,Ireland,IE-C-GY,Connaught,Galway,Rosleague Manor Hotel,53.5499,-9.974,Erithacus rubecula,0
2024-05-16 17:38:59,766.dgraves_emit_data.INFO  [x] Sent 410,Motacilla cinerea,Gray Wagtail,2016-08-31T00:00:00,2016,8,31,1600,Ireland,IE-C-GY,Connaught,Galway,Rosleague Manor Hotel,53.5499,-9.974,Motacilla cinerea,0
2024-05-16 17:39:02,641.dgraves_emit_data.INFO  [x] Sent 411,Larus marinus,Great Black-backed Gull,2016-09-02T00:00:00,2016,9,2,1200,Ireland,IE-C-GY,Connaught,Galway,Inishbofin Island,53.6212,-10.2044,Larus marinus,1
2024-05-16 17:39:05,180.dgraves_emit_data.INFO  [x] Sent 412,Larus argentatus,Herring Gull,2016-09-02T00:00:00,2016,9,2,1200,Ireland,IE-C-GY,Connaught,Galway,Inishbofin Island,53.6212,-10.2044,Larus argentatus,0
2024-05-16 17:39:08,117.dgraves_emit_data.INFO  [x] Sent 413,Anthus petrosus,Rock Pipit,2016-08-27T00:00:00,2016,8,27,1500,Ireland,IE-M-CE,Munster,Clare,Shannon Airport Lagoon,52.6858,-8.9251,Anthus petrosus,0
2024-05-16 17:39:10,139.dgraves_emit_data.INFO  [x] Sent 414,Corvus cornix,Hooded Crow,2016-08-28T00:00:00,2016,8,28,1415,Ireland,IE-M-CE,Munster,Clare,Shannon,52.7044,-8.8748,Corvus cornix,0
2024-05-16 17:39:12,642.dgraves_emit_data.INFO  [x] Sent 415,Fulmarus glacialis,Northern Fulmar,2016-09-05T00:00:00,2016,9,5,1100,Ireland,IE-M-KY,Munster,Kerry,Dunquin-Great Blasket Island Ferry,52.1123,-10.4892,Fulmarus glacialis,0
2024-05-16 17:39:15,441.dgraves_emit_data.INFO  [x] Sent 416,Puffinus puffinus,Manx Shearwater,2016-09-05T00:00:00,2016,9,5,1100,Ireland,IE-M-KY,Munster,Kerry,Dunquin-Great Blasket Island Ferry,52.1123,-10.4892,Puffinus puffinus,0
